SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,SQ_CANDIDATO,NM_CANDIDATO,QT_VOTOS_NOMINAIS
210000729381,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729381,LÚCIO LUÍS DE BARROS DEMÉTRIO,5
210000729381,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729381,LÚCIO LUÍS DE BARROS DEMÉTRIO,6
210000729381,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729381,LÚCIO LUÍS DE BARROS DEMÉTRIO,1
210001055969,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055969,JOEL VICENTE DA SILVA,9
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055965,ALAN PITTER MATOS NEPOMUCENO,5
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055965,ALAN PITTER MATOS NEPOMUCENO,14
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055965,ALAN PITTER MATOS NEPOMUCENO,7
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055965,ALAN PITTER MATOS NEPOMUCENO,26
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055965,ALAN PITTER MATOS NEPOMUCENO,5
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055965,ALAN PITTER MATOS NEPOMUCENO,9
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055965,ALAN PITTER MATOS NEPOMUCENO,8
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055965,ALAN PITTER MATOS NEPOMUCENO,33
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055965,ALAN PITTER MATOS NEPOMUCENO,2
210001055965,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055965,ALAN PITTER MATOS NEPOMUCENO,24
210001055966,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055966,CARLOS ALBERTO FAGUNDES DE OLIVEIRA,837
210001055966,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055966,CARLOS ALBERTO FAGUNDES DE OLIVEIRA,41
210001055966,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055966,CARLOS ALBERTO FAGUNDES DE OLIVEIRA,13
210001055966,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055966,CARLOS ALBERTO FAGUNDES DE OLIVEIRA,34
210001055966,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055966,CARLOS ALBERTO FAGUNDES DE OLIVEIRA,31
210001055966,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055966,CARLOS ALBERTO FAGUNDES DE OLIVEIRA,10
210001055966,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055966,CARLOS ALBERTO FAGUNDES DE OLIVEIRA,22
210001055966,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055966,CARLOS ALBERTO FAGUNDES DE OLIVEIRA,50
210001055966,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055966,CARLOS ALBERTO FAGUNDES DE OLIVEIRA,11
210001055966,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055966,CARLOS ALBERTO FAGUNDES DE OLIVEIRA,48
210001055983,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055983,ROBERTO MARRONE,29
210001055983,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055983,ROBERTO MARRONE,45
210001055983,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055983,ROBERTO MARRONE,32
210001055983,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055983,ROBERTO MARRONE,122
210001055983,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055983,ROBERTO MARRONE,25
210001055983,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055983,ROBERTO MARRONE,67
210001055983,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055983,ROBERTO MARRONE,21
210001055983,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055983,ROBERTO MARRONE,28
210001055983,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055983,ROBERTO MARRONE,30
210001055983,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055983,ROBERTO MARRONE,137
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055994,MICHEL HEPP RIBEIRO SANCHEZ,87
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055994,MICHEL HEPP RIBEIRO SANCHEZ,19
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055994,MICHEL HEPP RIBEIRO SANCHEZ,37
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055994,MICHEL HEPP RIBEIRO SANCHEZ,26
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055994,MICHEL HEPP RIBEIRO SANCHEZ,36
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055994,MICHEL HEPP RIBEIRO SANCHEZ,45
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055994,MICHEL HEPP RIBEIRO SANCHEZ,121
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055994,MICHEL HEPP RIBEIRO SANCHEZ,51
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055994,MICHEL HEPP RIBEIRO SANCHEZ,40
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055994,MICHEL HEPP RIBEIRO SANCHEZ,104
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055984,TATIANA RHEINGANTZ ARMOS,9
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962335,ALOISIO DIAS,34
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962335,ALOISIO DIAS,9
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962335,ALOISIO DIAS,7
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962335,ALOISIO DIAS,16
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962335,ALOISIO DIAS,18
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962335,ALOISIO DIAS,17
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962335,ALOISIO DIAS,27
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962335,ALOISIO DIAS,7
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962335,ALOISIO DIAS,11
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962335,ALOISIO DIAS,38
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962334,BEATRIZ WILLHELM DOCKHORN,3
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962334,BEATRIZ WILLHELM DOCKHORN,41
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962334,BEATRIZ WILLHELM DOCKHORN,6
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962334,BEATRIZ WILLHELM DOCKHORN,58
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962334,BEATRIZ WILLHELM DOCKHORN,1
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962334,BEATRIZ WILLHELM DOCKHORN,10
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962334,BEATRIZ WILLHELM DOCKHORN,1
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962334,BEATRIZ WILLHELM DOCKHORN,5
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962334,BEATRIZ WILLHELM DOCKHORN,14
210000962334,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962334,BEATRIZ WILLHELM DOCKHORN,15
210000962329,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962329,GLADIS DE SOUZA COUTO,64
210000962329,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962329,GLADIS DE SOUZA COUTO,2
210000962329,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962329,GLADIS DE SOUZA COUTO,0
210000962329,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962329,GLADIS DE SOUZA COUTO,1
210000962329,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962329,GLADIS DE SOUZA COUTO,18
210000962329,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962329,GLADIS DE SOUZA COUTO,0
210000962329,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962329,GLADIS DE SOUZA COUTO,5
210000962329,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962329,GLADIS DE SOUZA COUTO,2
210000962329,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962329,GLADIS DE SOUZA COUTO,3
210000962329,2020,88013,PORTO ALEGRE,13,VEREADOR,210000962329,GLADIS DE SOUZA COUTO,4
210000763456,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763456,MAURICIO CAETANO MELO DE AGUIAR,17
210000763456,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763456,MAURICIO CAETANO MELO DE AGUIAR,18
210000763456,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763456,MAURICIO CAETANO MELO DE AGUIAR,31
210000763456,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763456,MAURICIO CAETANO MELO DE AGUIAR,227
210000763431,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763431,JORGE ALEXANDRE COUTO GOMES,3
210000763431,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763431,JORGE ALEXANDRE COUTO GOMES,0
210000763431,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763431,JORGE ALEXANDRE COUTO GOMES,9
210000763431,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763431,JORGE ALEXANDRE COUTO GOMES,7
210000763431,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763431,JORGE ALEXANDRE COUTO GOMES,0
210000763431,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763431,JORGE ALEXANDRE COUTO GOMES,4
210000763431,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763431,JORGE ALEXANDRE COUTO GOMES,6
210000763431,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763431,JORGE ALEXANDRE COUTO GOMES,19
210000763431,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763431,JORGE ALEXANDRE COUTO GOMES,5
210000763431,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763431,JORGE ALEXANDRE COUTO GOMES,37
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763430,ANDRE AZEVEDO ERVALHO,18
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763430,ANDRE AZEVEDO ERVALHO,106
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763430,ANDRE AZEVEDO ERVALHO,63
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763430,ANDRE AZEVEDO ERVALHO,100
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763430,ANDRE AZEVEDO ERVALHO,43
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763430,ANDRE AZEVEDO ERVALHO,36
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763430,ANDRE AZEVEDO ERVALHO,101
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763430,ANDRE AZEVEDO ERVALHO,75
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763430,ANDRE AZEVEDO ERVALHO,37
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763430,ANDRE AZEVEDO ERVALHO,28
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763463,LARISSA MAGNUS KLASSMANN,32
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763463,LARISSA MAGNUS KLASSMANN,51
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763463,LARISSA MAGNUS KLASSMANN,17
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763463,LARISSA MAGNUS KLASSMANN,29
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763463,LARISSA MAGNUS KLASSMANN,3
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763463,LARISSA MAGNUS KLASSMANN,5
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763463,LARISSA MAGNUS KLASSMANN,16
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763463,LARISSA MAGNUS KLASSMANN,28
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763463,LARISSA MAGNUS KLASSMANN,13
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763463,LARISSA MAGNUS KLASSMANN,33
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763450,DEBORA RIOS GARCIA,77
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763450,DEBORA RIOS GARCIA,194
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763450,DEBORA RIOS GARCIA,102
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763450,DEBORA RIOS GARCIA,54
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763450,DEBORA RIOS GARCIA,133
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763450,DEBORA RIOS GARCIA,119
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763450,DEBORA RIOS GARCIA,59
210000729381,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729381,LÚCIO LUÍS DE BARROS DEMÉTRIO,4
210000729381,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729381,LÚCIO LUÍS DE BARROS DEMÉTRIO,5
210000729381,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729381,LÚCIO LUÍS DE BARROS DEMÉTRIO,4
210000729381,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729381,LÚCIO LUÍS DE BARROS DEMÉTRIO,14
210000729381,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729381,LÚCIO LUÍS DE BARROS DEMÉTRIO,6
210000729381,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729381,LÚCIO LUÍS DE BARROS DEMÉTRIO,12
210000729352,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729352,JOELMA ORTIZ PEREIRA,7
210000729352,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729352,JOELMA ORTIZ PEREIRA,3
210000729352,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729352,JOELMA ORTIZ PEREIRA,5
210000729352,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729352,JOELMA ORTIZ PEREIRA,3
210000729352,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729352,JOELMA ORTIZ PEREIRA,18
210000729352,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729352,JOELMA ORTIZ PEREIRA,7
210000729352,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729352,JOELMA ORTIZ PEREIRA,2
210000729352,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729352,JOELMA ORTIZ PEREIRA,3
210000729352,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729352,JOELMA ORTIZ PEREIRA,31
210000729352,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729352,JOELMA ORTIZ PEREIRA,1
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729336,ALIX GEORGES,19
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729336,ALIX GEORGES,9
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729336,ALIX GEORGES,19
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729336,ALIX GEORGES,39
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729336,ALIX GEORGES,32
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729336,ALIX GEORGES,22
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729336,ALIX GEORGES,34
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729336,ALIX GEORGES,12
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729336,ALIX GEORGES,29
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729336,ALIX GEORGES,23
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729382,ELIESER BLEY MARQUES BARALDO,1
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729382,ELIESER BLEY MARQUES BARALDO,7
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729382,ELIESER BLEY MARQUES BARALDO,2
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729382,ELIESER BLEY MARQUES BARALDO,5
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729382,ELIESER BLEY MARQUES BARALDO,2
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729382,ELIESER BLEY MARQUES BARALDO,1
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729382,ELIESER BLEY MARQUES BARALDO,0
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729382,ELIESER BLEY MARQUES BARALDO,74
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729382,ELIESER BLEY MARQUES BARALDO,44
210000729382,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729382,ELIESER BLEY MARQUES BARALDO,12
210000729365,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729365,DIVINA MARIA PACHECO,2
210000729365,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729365,DIVINA MARIA PACHECO,5
210000729365,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729365,DIVINA MARIA PACHECO,11
210000729365,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729365,DIVINA MARIA PACHECO,15
210000729365,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729365,DIVINA MARIA PACHECO,14
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055984,TATIANA RHEINGANTZ ARMOS,3
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055984,TATIANA RHEINGANTZ ARMOS,7
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055984,TATIANA RHEINGANTZ ARMOS,7
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055984,TATIANA RHEINGANTZ ARMOS,3
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055984,TATIANA RHEINGANTZ ARMOS,3
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055984,TATIANA RHEINGANTZ ARMOS,15
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055984,TATIANA RHEINGANTZ ARMOS,10
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055984,TATIANA RHEINGANTZ ARMOS,10
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055984,TATIANA RHEINGANTZ ARMOS,4
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055967,ROSA MARIA DE ARRUDA,7
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055967,ROSA MARIA DE ARRUDA,3
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055967,ROSA MARIA DE ARRUDA,0
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055967,ROSA MARIA DE ARRUDA,4
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055967,ROSA MARIA DE ARRUDA,4
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055967,ROSA MARIA DE ARRUDA,16
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055967,ROSA MARIA DE ARRUDA,4
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055967,ROSA MARIA DE ARRUDA,13
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055967,ROSA MARIA DE ARRUDA,3
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055967,ROSA MARIA DE ARRUDA,4
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055973,DANIELA COUSANDIER SANTAROSA,7
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055973,DANIELA COUSANDIER SANTAROSA,0
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055973,DANIELA COUSANDIER SANTAROSA,10
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055973,DANIELA COUSANDIER SANTAROSA,14
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055973,DANIELA COUSANDIER SANTAROSA,30
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055973,DANIELA COUSANDIER SANTAROSA,2
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055973,DANIELA COUSANDIER SANTAROSA,3
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055973,DANIELA COUSANDIER SANTAROSA,50
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055973,DANIELA COUSANDIER SANTAROSA,9
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055973,DANIELA COUSANDIER SANTAROSA,20
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055988,EVERTON MARTINS RIBEIRO,13
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055988,EVERTON MARTINS RIBEIRO,12
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055988,EVERTON MARTINS RIBEIRO,29
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055988,EVERTON MARTINS RIBEIRO,19
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055988,EVERTON MARTINS RIBEIRO,60
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055988,EVERTON MARTINS RIBEIRO,22
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055988,EVERTON MARTINS RIBEIRO,24
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055988,EVERTON MARTINS RIBEIRO,16
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055988,EVERTON MARTINS RIBEIRO,27
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055988,EVERTON MARTINS RIBEIRO,23
210001055975,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055975,ALESSANDRA RODRIGUES CAMARGO POSTAL,9
210001055975,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055975,ALESSANDRA RODRIGUES CAMARGO POSTAL,7
210001055975,2020,88013,PORTO ALEGRE,13,VEREADOR,210001055975,ALESSANDRA RODRIGUES CAMARGO POSTAL,63
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763450,DEBORA RIOS GARCIA,196
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763450,DEBORA RIOS GARCIA,212
210000763450,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763450,DEBORA RIOS GARCIA,59
210000763459,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763459,SIMONE DIAS GULARTE,36
210000763459,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763459,SIMONE DIAS GULARTE,13
210000763459,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763459,SIMONE DIAS GULARTE,12
210000763459,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763459,SIMONE DIAS GULARTE,28
210000763459,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763459,SIMONE DIAS GULARTE,22
210000763459,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763459,SIMONE DIAS GULARTE,17
210000763459,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763459,SIMONE DIAS GULARTE,13
210000763459,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763459,SIMONE DIAS GULARTE,53
210000763459,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763459,SIMONE DIAS GULARTE,8
210000763459,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763459,SIMONE DIAS GULARTE,19
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763470,SIMONE BEATRIZ SERAFIM BALSAMO,97
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763470,SIMONE BEATRIZ SERAFIM BALSAMO,65
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763470,SIMONE BEATRIZ SERAFIM BALSAMO,98
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763470,SIMONE BEATRIZ SERAFIM BALSAMO,41
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763470,SIMONE BEATRIZ SERAFIM BALSAMO,54
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763470,SIMONE BEATRIZ SERAFIM BALSAMO,47
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763470,SIMONE BEATRIZ SERAFIM BALSAMO,258
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763470,SIMONE BEATRIZ SERAFIM BALSAMO,201
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763470,SIMONE BEATRIZ SERAFIM BALSAMO,65
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763470,SIMONE BEATRIZ SERAFIM BALSAMO,354
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763447,RAFAEL BERNARDO DE OLIVEIRA,90
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763447,RAFAEL BERNARDO DE OLIVEIRA,421
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763447,RAFAEL BERNARDO DE OLIVEIRA,93
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763447,RAFAEL BERNARDO DE OLIVEIRA,335
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763447,RAFAEL BERNARDO DE OLIVEIRA,262
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763447,RAFAEL BERNARDO DE OLIVEIRA,155
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763447,RAFAEL BERNARDO DE OLIVEIRA,375
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763447,RAFAEL BERNARDO DE OLIVEIRA,544
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763447,RAFAEL BERNARDO DE OLIVEIRA,203
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763447,RAFAEL BERNARDO DE OLIVEIRA,98
210000763426,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763426,ALEXSANDER DA CUNHA BARBOZA,25
210000763426,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763426,ALEXSANDER DA CUNHA BARBOZA,82
210000763426,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763426,ALEXSANDER DA CUNHA BARBOZA,18
210000763426,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763426,ALEXSANDER DA CUNHA BARBOZA,70
210000763426,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763426,ALEXSANDER DA CUNHA BARBOZA,94
210000763426,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763426,ALEXSANDER DA CUNHA BARBOZA,44
210000763426,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763426,ALEXSANDER DA CUNHA BARBOZA,18
210000763426,2020,88013,PORTO ALEGRE,13,VEREADOR,210000763426,ALEXSANDER DA CUNHA BARBOZA,53
210000729365,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729365,DIVINA MARIA PACHECO,6
210000729365,2020,88013,PORTO ALEGRE,13,VEREADOR,210000729365,DIVINA MARIA PACHECO,8
